,unit,date,beta_mkt,beta_oil_partial,partial_lo,partial_hi,beta_oil_total,total_lo,total_hi,nobs
6342,Industrials & materials,2013-08-02,0.77712,0.00935,-0.10540,0.12410,0.32279,0.21549,0.43009,104
6343,Industrials & materials,2013-08-09,0.77780,0.00581,-0.11011,0.12174,0.31950,0.21226,0.42673,104
6344,Industrials & materials,2013-08-16,0.75689,0.01354,-0.09730,0.12439,0.31873,0.21251,0.42496,104
6345,Industrials & materials,2013-08-23,0.76425,0.01690,-0.09366,0.12746,0.32208,0.21520,0.42896,104
6346,Industrials & materials,2013-08-30,0.76204,0.01594,-0.09289,0.12477,0.31383,0.20767,0.41999,104
6347,Industrials & materials,2013-09-06,0.72888,0.02920,-0.07856,0.13697,0.31555,0.20885,0.42225,104
6348,Industrials & materials,2013-09-13,0.74100,0.02200,-0.08316,0.12715,0.31032,0.20598,0.41465,104
6349,Industrials & materials,2013-09-20,0.70132,0.01820,-0.08286,0.11926,0.25418,0.15204,0.35632,104
6350,Industrials & materials,2013-09-27,0.69837,0.01910,-0.08202,0.12023,0.25577,0.15366,0.35789,104
6351,Industrials & materials,2013-10-04,0.69304,0.02321,-0.07957,0.12598,0.26455,0.16163,0.36747,104
6352,Industrials & materials,2013-10-11,0.70222,0.02702,-0.08101,0.13506,0.24044,0.12875,0.35213,104
6353,Industrials & materials,2013-10-18,0.70491,0.01986,-0.09006,0.12978,0.24541,0.13340,0.35743,104
6354,Industrials & materials,2013-10-25,0.68523,0.02523,-0.08132,0.13177,0.22672,0.11677,0.33668,104
6355,Industrials & materials,2013-11-01,0.68214,0.01868,-0.08582,0.12318,0.22505,0.11648,0.33362,104
6356,Industrials & materials,2013-11-08,0.68534,0.01863,-0.08789,0.12515,0.22579,0.11477,0.33682,104
6357,Industrials & materials,2013-11-15,0.66411,-0.01163,-0.11131,0.08805,0.17713,0.07648,0.27779,104
6358,Industrials & materials,2013-11-22,0.64915,-0.00627,-0.10355,0.09102,0.16789,0.06884,0.26694,104
6359,Industrials & materials,2013-11-29,0.65422,-0.00673,-0.10327,0.08981,0.14955,0.04914,0.24996,104
6360,Industrials & materials,2013-12-06,0.63881,-0.00146,-0.09686,0.09394,0.14613,0.04690,0.24536,104
6361,Industrials & materials,2013-12-13,0.63287,-0.00252,-0.09849,0.09344,0.13570,0.03657,0.23483,104
6362,Industrials & materials,2013-12-20,0.62996,-0.00011,-0.09787,0.09765,0.12751,0.02595,0.22906,104
6363,Industrials & materials,2013-12-27,0.63349,-0.00134,-0.09862,0.09593,0.12752,0.02624,0.22879,104
6364,Industrials & materials,2014-01-03,0.63092,-0.01173,-0.10711,0.08365,0.11204,0.01316,0.21091,104
6365,Industrials & materials,2014-01-10,0.63042,-0.01428,-0.11079,0.08223,0.11327,0.01383,0.21271,104
6366,Industrials & materials,2014-01-17,0.61812,-0.00999,-0.10646,0.08648,0.11548,0.01572,0.21523,104
6367,Industrials & materials,2014-01-24,0.62176,-0.00827,-0.10528,0.08874,0.11555,0.01476,0.21633,104
6368,Industrials & materials,2014-01-31,0.61575,-0.01249,-0.10842,0.08344,0.10781,0.00938,0.20625,104
6369,Industrials & materials,2014-02-07,0.62328,-0.00699,-0.10482,0.09084,0.11726,0.01652,0.21801,104
6370,Industrials & materials,2014-02-14,0.61969,-0.00936,-0.10622,0.08749,0.11356,0.01410,0.21301,104
6371,Industrials & materials,2014-02-21,0.61614,-0.03255,-0.11942,0.05433,0.09043,0.00088,0.17999,104
6372,Industrials & materials,2014-02-28,0.61549,-0.03492,-0.12163,0.05178,0.08785,-0.00155,0.17726,104
6373,Industrials & materials,2014-03-07,0.61070,-0.03180,-0.11943,0.05584,0.09278,0.00290,0.18265,104
6374,Industrials & materials,2014-03-14,0.56759,-0.02416,-0.11292,0.06460,0.09231,0.00264,0.18197,104
6375,Industrials & materials,2014-03-21,0.58578,-0.02982,-0.11674,0.05711,0.08652,-0.00305,0.17610,104
6376,Industrials & materials,2014-03-28,0.58949,-0.03237,-0.11844,0.05369,0.08526,-0.00364,0.17416,104
6377,Industrials & materials,2014-04-04,0.59487,-0.03361,-0.11944,0.05223,0.08462,-0.00415,0.17339,104
6378,Industrials & materials,2014-04-11,0.60819,-0.03707,-0.12264,0.04850,0.08072,-0.00806,0.16951,104
6379,Industrials & materials,2014-04-18,0.60897,-0.04181,-0.12748,0.04386,0.08132,-0.00746,0.17011,104
6380,Industrials & materials,2014-04-25,0.62066,-0.04190,-0.12821,0.04442,0.08587,-0.00312,0.17486,104
6381,Industrials & materials,2014-05-02,0.63267,-0.04976,-0.14004,0.04051,0.07277,-0.02006,0.16561,104
6382,Industrials & materials,2014-05-09,0.63431,-0.05025,-0.14057,0.04008,0.07107,-0.02181,0.16395,104
6383,Industrials & materials,2014-05-16,0.59484,-0.05457,-0.15093,0.04180,0.03811,-0.06666,0.14288,104
6384,Industrials & materials,2014-05-23,0.59464,-0.05580,-0.15427,0.04268,0.03714,-0.06879,0.14307,104
6385,Industrials & materials,2014-05-30,0.63183,-0.01548,-0.09897,0.06801,0.05646,-0.03093,0.14385,104
6386,Industrials & materials,2014-06-06,0.62500,-0.01447,-0.09843,0.06950,0.05242,-0.03515,0.13998,104
6387,Industrials & materials,2014-06-13,0.62484,-0.01838,-0.10209,0.06533,0.04741,-0.04050,0.13532,104
6388,Industrials & materials,2014-06-20,0.62214,-0.02370,-0.11377,0.06636,0.03432,-0.06001,0.12866,104
6389,Industrials & materials,2014-06-27,0.57665,-0.05488,-0.15376,0.04400,-0.03316,-0.13367,0.06735,104
6390,Industrials & materials,2014-07-04,0.57967,-0.05835,-0.15739,0.04068,-0.04010,-0.14056,0.06036,104
6391,Industrials & materials,2014-07-11,0.61932,-0.03174,-0.11966,0.05617,-0.00420,-0.09373,0.08534,104
6392,Industrials & materials,2014-07-18,0.62934,-0.01594,-0.10062,0.06874,0.00624,-0.07964,0.09212,104
6393,Industrials & materials,2014-07-25,0.63100,-0.01611,-0.10139,0.06917,0.00707,-0.07954,0.09367,104
6394,Industrials & materials,2014-08-01,0.64563,-0.00954,-0.09562,0.07654,0.02682,-0.06137,0.11502,104
6395,Industrials & materials,2014-08-08,0.68136,-0.00567,-0.08891,0.07756,0.03145,-0.05407,0.11698,104
6396,Industrials & materials,2014-08-15,0.69724,-0.01711,-0.10084,0.06663,0.01031,-0.07428,0.09490,104
6397,Industrials & materials,2014-08-22,0.70909,-0.01691,-0.09979,0.06598,0.01130,-0.07241,0.09502,104
6398,Industrials & materials,2014-08-29,0.70876,-0.01829,-0.10212,0.06554,0.00976,-0.07473,0.09426,104
6399,Industrials & materials,2014-09-05,0.70840,-0.01214,-0.09355,0.06927,0.01409,-0.06802,0.09620,104
6400,Industrials & materials,2014-09-12,0.71234,0.00006,-0.08061,0.08073,0.02774,-0.05344,0.10892,104
6401,Industrials & materials,2014-09-19,0.71202,-0.00413,-0.08754,0.07928,0.03575,-0.04822,0.11972,104
6402,Industrials & materials,2014-09-26,0.71783,-0.00205,-0.08549,0.08139,0.04595,-0.03789,0.12978,104
6403,Industrials & materials,2014-10-03,0.73586,0.00446,-0.07804,0.08695,0.08056,-0.00137,0.16249,104
6404,Industrials & materials,2014-10-10,0.74978,0.01743,-0.06547,0.10034,0.12069,0.03739,0.20399,104
6405,Industrials & materials,2014-10-17,0.75465,-0.00279,-0.08408,0.07850,0.09758,0.01874,0.17642,104
6406,Industrials & materials,2014-10-24,0.76164,0.00106,-0.07917,0.08128,0.11109,0.03289,0.18930,104
6407,Industrials & materials,2014-10-31,0.77971,-0.00329,-0.08701,0.08043,0.11437,0.03365,0.19508,104
6408,Industrials & materials,2014-11-07,0.77282,0.00515,-0.07794,0.08824,0.13399,0.05412,0.21386,104
6409,Industrials & materials,2014-11-14,0.72349,0.06602,-0.05127,0.18330,0.16864,0.05571,0.28157,104
6410,Industrials & materials,2014-11-21,0.71898,0.05651,-0.04778,0.16080,0.15832,0.05873,0.25792,104
6411,Industrials & materials,2014-11-28,0.67728,0.00292,-0.09203,0.09786,0.16329,0.06688,0.25970,104
6412,Industrials & materials,2014-12-05,0.67948,-0.00302,-0.09851,0.09247,0.15941,0.06300,0.25582,104
6413,Industrials & materials,2014-12-12,0.66951,-0.02552,-0.12870,0.07766,0.15012,0.04683,0.25342,104
6414,Industrials & materials,2014-12-19,0.68733,-0.03164,-0.14081,0.07752,0.14749,0.04245,0.25253,104
6415,Industrials & materials,2014-12-26,0.69058,-0.03149,-0.14079,0.07782,0.15200,0.04747,0.25653,104
6416,Industrials & materials,2015-01-02,0.70524,-0.03649,-0.13863,0.06566,0.13956,0.04213,0.23699,104
6417,Industrials & materials,2015-01-09,0.70960,-0.04577,-0.13620,0.04467,0.11003,0.02432,0.19574,104
6418,Industrials & materials,2015-01-16,0.70330,-0.03517,-0.12500,0.05466,0.11727,0.03052,0.20402,104
6419,Industrials & materials,2015-01-23,0.72618,-0.03131,-0.12424,0.06162,0.13362,0.04092,0.22632,104
6420,Industrials & materials,2015-01-30,0.74123,-0.04827,-0.13310,0.03656,0.10226,0.01874,0.18578,104
6421,Industrials & materials,2015-02-06,0.73198,-0.06731,-0.15873,0.02410,0.08788,0.00319,0.17257,104
6422,Industrials & materials,2015-02-13,0.72922,-0.06642,-0.15794,0.02510,0.08834,0.00358,0.17310,104
6423,Industrials & materials,2015-02-20,0.71838,-0.05653,-0.14104,0.02797,0.09095,0.01149,0.17040,104
6424,Industrials & materials,2015-02-27,0.71863,-0.05690,-0.14045,0.02664,0.08907,0.01014,0.16801,104
6425,Industrials & materials,2015-03-06,0.71863,-0.05262,-0.13688,0.03165,0.09031,0.01059,0.17003,104
6426,Industrials & materials,2015-03-13,0.71959,-0.05287,-0.13348,0.02774,0.08903,0.01343,0.16464,104
6427,Industrials & materials,2015-03-20,0.73269,-0.05153,-0.13346,0.03040,0.09361,0.01534,0.17188,104
6428,Industrials & materials,2015-03-27,0.72714,-0.04834,-0.13129,0.03461,0.09509,0.01592,0.17425,104
6429,Industrials & materials,2015-04-03,0.72374,-0.05111,-0.13394,0.03172,0.08909,0.00951,0.16866,104
6430,Industrials & materials,2015-04-10,0.70420,-0.05042,-0.13285,0.03201,0.09117,0.01381,0.16852,104
6431,Industrials & materials,2015-04-17,0.71000,-0.05427,-0.12882,0.02028,0.07214,-0.00046,0.14475,104
6432,Industrials & materials,2015-04-24,0.72087,-0.05373,-0.12907,0.02160,0.06880,-0.00584,0.14345,104
6433,Industrials & materials,2015-05-01,0.73166,-0.06183,-0.13664,0.01298,0.05871,-0.01515,0.13256,104
6434,Industrials & materials,2015-05-08,0.72515,-0.05906,-0.13297,0.01484,0.05915,-0.01410,0.13241,104
6435,Industrials & materials,2015-05-15,0.72539,-0.06104,-0.13440,0.01231,0.05749,-0.01506,0.13004,104
6436,Industrials & materials,2015-05-22,0.72252,-0.06205,-0.13500,0.01090,0.05597,-0.01595,0.12789,104
6437,Industrials & materials,2015-05-29,0.71296,-0.05821,-0.13224,0.01582,0.05861,-0.01401,0.13122,104
6438,Industrials & materials,2015-06-05,0.72493,-0.06293,-0.13598,0.01011,0.06221,-0.00939,0.13381,104
6439,Industrials & materials,2015-06-12,0.73461,-0.06572,-0.13780,0.00635,0.05938,-0.01209,0.13086,104
6440,Industrials & materials,2015-06-19,0.73395,-0.06815,-0.14002,0.00373,0.05663,-0.01452,0.12778,104
6441,Industrials & materials,2015-06-26,0.73729,-0.06719,-0.13972,0.00534,0.05971,-0.01221,0.13163,104
6442,Industrials & materials,2015-07-03,0.74441,-0.06621,-0.14058,0.00816,0.06031,-0.01424,0.13486,104
6443,Industrials & materials,2015-07-10,0.73958,-0.05890,-0.13451,0.01670,0.06236,-0.01416,0.13888,104
6444,Industrials & materials,2015-07-17,0.73366,-0.05676,-0.13298,0.01946,0.06179,-0.01504,0.13862,104
6445,Industrials & materials,2015-07-24,0.73678,-0.05174,-0.13052,0.02704,0.06881,-0.01078,0.14841,104
6446,Industrials & materials,2015-07-31,0.73697,-0.05079,-0.13041,0.02882,0.06994,-0.01038,0.15026,104
6447,Industrials & materials,2015-08-07,0.73838,-0.05191,-0.12873,0.02491,0.06776,-0.00959,0.14511,104
6448,Industrials & materials,2015-08-14,0.77972,-0.06163,-0.13985,0.01659,0.06194,-0.01688,0.14076,104
6449,Industrials & materials,2015-08-21,0.78416,-0.06063,-0.13776,0.01649,0.07687,0.00007,0.15366,104
6450,Industrials & materials,2015-08-28,0.78347,-0.06171,-0.13489,0.01147,0.07501,0.00300,0.14702,104
6451,Industrials & materials,2015-09-04,0.78069,-0.06025,-0.13366,0.01315,0.07529,0.00286,0.14772,104
6452,Industrials & materials,2015-09-11,0.78043,-0.06074,-0.13425,0.01278,0.07609,0.00380,0.14839,104
6453,Industrials & materials,2015-09-18,0.78707,-0.06450,-0.13780,0.00879,0.07476,0.00256,0.14695,104
6454,Industrials & materials,2015-09-25,0.78629,-0.06320,-0.13599,0.00958,0.07374,0.00168,0.14579,104
6455,Industrials & materials,2015-10-02,0.78576,-0.06285,-0.13583,0.01013,0.07439,0.00225,0.14654,104
6456,Industrials & materials,2015-10-09,0.78750,-0.06217,-0.13425,0.00990,0.09697,0.02813,0.16581,104
6457,Industrials & materials,2015-10-16,0.79513,-0.06703,-0.13690,0.00284,0.09184,0.02545,0.15822,104
6458,Industrials & materials,2015-10-23,0.79458,-0.06718,-0.13846,0.00410,0.09780,0.03116,0.16443,104
6459,Industrials & materials,2015-10-30,0.79393,-0.06306,-0.13456,0.00844,0.09737,0.03028,0.16445,104
6460,Industrials & materials,2015-11-06,0.80563,-0.07071,-0.13983,-0.00159,0.08780,0.02190,0.15370,104
6461,Industrials & materials,2015-11-13,0.80320,-0.06892,-0.13883,0.00100,0.09425,0.02901,0.15949,104
6462,Industrials & materials,2015-11-20,0.81279,-0.07024,-0.14001,-0.00047,0.10028,0.03537,0.16520,104
6463,Industrials & materials,2015-11-27,0.81531,-0.07236,-0.14224,-0.00248,0.09851,0.03363,0.16339,104
6464,Industrials & materials,2015-12-04,0.82421,-0.07816,-0.14730,-0.00901,0.09969,0.03601,0.16336,104
6465,Industrials & materials,2015-12-11,0.82028,-0.08385,-0.15050,-0.01720,0.09726,0.03854,0.15598,104
6466,Industrials & materials,2015-12-18,0.81616,-0.08670,-0.15315,-0.02025,0.09247,0.03432,0.15062,104
6467,Industrials & materials,2015-12-25,0.82057,-0.08637,-0.15295,-0.01979,0.09457,0.03644,0.15270,104
6468,Industrials & materials,2016-01-01,0.82631,-0.08873,-0.15620,-0.02127,0.09349,0.03469,0.15228,104
6469,Industrials & materials,2016-01-08,0.85831,-0.08751,-0.15607,-0.01896,0.12168,0.06083,0.18254,104
6470,Industrials & materials,2016-01-15,0.86538,-0.08590,-0.15478,-0.01701,0.13485,0.07324,0.19645,104
6471,Industrials & materials,2016-01-22,0.86315,-0.08977,-0.15918,-0.02035,0.13713,0.07802,0.19624,104
6472,Industrials & materials,2016-01-29,0.86075,-0.08871,-0.15614,-0.02129,0.13423,0.07706,0.19139,104
6473,Industrials & materials,2016-02-05,0.85949,-0.08991,-0.15721,-0.02261,0.13045,0.07327,0.18762,104
6474,Industrials & materials,2016-02-12,0.83328,-0.08438,-0.15036,-0.01840,0.13194,0.07541,0.18848,104
6475,Industrials & materials,2016-02-19,0.83240,-0.08258,-0.14796,-0.01721,0.13311,0.07627,0.18994,104
6476,Industrials & materials,2016-02-26,0.83169,-0.08438,-0.14854,-0.02022,0.13397,0.07844,0.18949,104
6477,Industrials & materials,2016-03-04,0.83213,-0.08426,-0.14666,-0.02186,0.13782,0.08511,0.19053,104
6478,Industrials & materials,2016-03-11,0.85948,-0.09382,-0.15378,-0.03386,0.13237,0.07999,0.18476,104
6479,Industrials & materials,2016-03-18,0.85692,-0.09143,-0.15182,-0.03105,0.13479,0.08232,0.18725,104
6480,Industrials & materials,2016-03-25,0.85459,-0.09261,-0.15285,-0.03237,0.13277,0.08068,0.18486,104
6481,Industrials & materials,2016-04-01,0.85021,-0.09179,-0.15188,-0.03171,0.13352,0.08163,0.18541,104
6482,Industrials & materials,2016-04-08,0.84939,-0.09002,-0.14987,-0.03017,0.13158,0.08013,0.18302,104
6483,Industrials & materials,2016-04-15,0.84971,-0.08962,-0.14942,-0.02982,0.13424,0.08288,0.18559,104
6484,Industrials & materials,2016-04-22,0.84464,-0.09052,-0.14990,-0.03114,0.13123,0.08074,0.18172,104
6485,Industrials & materials,2016-04-29,0.83933,-0.08611,-0.14572,-0.02649,0.13404,0.08399,0.18409,104
6486,Industrials & materials,2016-05-06,0.83904,-0.08523,-0.14477,-0.02569,0.13552,0.08592,0.18511,104
6487,Industrials & materials,2016-05-13,0.84510,-0.09403,-0.15308,-0.03499,0.12550,0.07675,0.17424,104
6488,Industrials & materials,2016-05-20,0.84932,-0.09435,-0.15338,-0.03531,0.12647,0.07774,0.17520,104
6489,Industrials & materials,2016-05-27,0.85417,-0.09485,-0.15396,-0.03574,0.12849,0.07974,0.17724,104
6490,Industrials & materials,2016-06-03,0.85563,-0.09472,-0.15375,-0.03568,0.12803,0.07924,0.17682,104
6491,Industrials & materials,2016-06-10,0.85697,-0.09491,-0.15426,-0.03556,0.12866,0.07955,0.17778,104
6492,Industrials & materials,2016-06-17,0.86051,-0.09457,-0.15401,-0.03513,0.13075,0.08151,0.18000,104
6493,Industrials & materials,2016-06-24,0.86036,-0.09387,-0.15343,-0.03430,0.13097,0.08158,0.18037,104
6494,Industrials & materials,2016-07-01,0.85727,-0.09321,-0.15326,-0.03316,0.13479,0.08555,0.18404,104
6495,Industrials & materials,2016-07-08,0.84953,-0.08970,-0.14915,-0.03025,0.13101,0.08199,0.18003,104
6496,Industrials & materials,2016-07-15,0.85430,-0.08889,-0.14870,-0.02908,0.13383,0.08387,0.18378,104
6497,Industrials & materials,2016-07-22,0.85121,-0.08717,-0.14703,-0.02730,0.13286,0.08269,0.18303,104
6498,Industrials & materials,2016-07-29,0.84602,-0.09364,-0.15234,-0.03494,0.12420,0.07592,0.17248,104
6499,Industrials & materials,2016-08-05,0.83095,-0.08794,-0.14489,-0.03099,0.12499,0.07737,0.17260,104
6500,Industrials & materials,2016-08-12,0.82272,-0.08312,-0.14009,-0.02615,0.12873,0.08157,0.17590,104
6501,Industrials & materials,2016-08-19,0.81168,-0.07603,-0.13188,-0.02019,0.12295,0.07590,0.17000,104
6502,Industrials & materials,2016-08-26,0.81167,-0.07494,-0.13085,-0.01903,0.12344,0.07621,0.17068,104
6503,Industrials & materials,2016-09-02,0.81508,-0.07633,-0.13113,-0.02154,0.11985,0.07328,0.16643,104
6504,Industrials & materials,2016-09-09,0.81232,-0.07540,-0.13090,-0.01990,0.11913,0.07205,0.16621,104
6505,Industrials & materials,2016-09-16,0.81384,-0.07467,-0.13024,-0.01910,0.12256,0.07555,0.16957,104
6506,Industrials & materials,2016-09-23,0.80815,-0.07373,-0.12911,-0.01835,0.12251,0.07567,0.16935,104
6507,Industrials & materials,2016-09-30,0.80734,-0.08058,-0.13548,-0.02567,0.10973,0.06319,0.15627,104
6508,Industrials & materials,2016-10-07,0.79401,-0.07740,-0.13140,-0.02340,0.10622,0.06052,0.15193,104
6509,Industrials & materials,2016-10-14,0.78724,-0.07482,-0.12970,-0.01994,0.10986,0.06301,0.15670,104
6510,Industrials & materials,2016-10-21,0.77895,-0.07413,-0.12925,-0.01901,0.10668,0.06063,0.15272,104
6511,Industrials & materials,2016-10-28,0.76505,-0.06977,-0.12611,-0.01344,0.10686,0.06139,0.15233,104
6512,Industrials & materials,2016-11-04,0.76641,-0.06978,-0.12544,-0.01411,0.10948,0.06514,0.15382,104
6513,Industrials & materials,2016-11-11,0.80784,-0.08925,-0.14249,-0.03602,0.10690,0.05849,0.15530,104
6514,Industrials & materials,2016-11-18,0.80975,-0.08951,-0.14213,-0.03688,0.10637,0.05932,0.15342,104
6515,Industrials & materials,2016-11-25,0.82835,-0.08242,-0.13250,-0.03234,0.10239,0.06172,0.14307,104
6516,Industrials & materials,2016-12-02,0.82071,-0.07523,-0.12168,-0.02878,0.09290,0.05353,0.13228,104
6517,Industrials & materials,2016-12-09,0.81133,-0.06573,-0.11174,-0.01971,0.09346,0.05569,0.13123,104
6518,Industrials & materials,2016-12-16,0.80626,-0.06551,-0.11185,-0.01917,0.09334,0.05601,0.13068,104
6519,Industrials & materials,2016-12-23,0.80342,-0.06529,-0.11158,-0.01900,0.09289,0.05561,0.13018,104
6520,Industrials & materials,2016-12-30,0.80262,-0.06360,-0.11116,-0.01604,0.09723,0.05845,0.13601,104
6521,Industrials & materials,2017-01-06,0.79805,-0.06002,-0.11060,-0.00944,0.10984,0.06829,0.15139,104
6522,Industrials & materials,2017-01-13,0.80140,-0.06555,-0.11869,-0.01241,0.10535,0.06240,0.14829,104
6523,Industrials & materials,2017-01-20,0.78154,-0.06345,-0.11465,-0.01225,0.10077,0.05684,0.14470,104
6524,Industrials & materials,2017-01-27,0.77902,-0.06004,-0.11131,-0.00877,0.11189,0.06893,0.15485,104
6525,Industrials & materials,2017-02-03,0.78901,-0.05138,-0.10259,-0.00017,0.11810,0.07663,0.15957,104
6526,Industrials & materials,2017-02-10,0.78705,-0.04971,-0.10185,0.00243,0.11945,0.07766,0.16125,104
6527,Industrials & materials,2017-02-17,0.79468,-0.05822,-0.10820,-0.00825,0.11583,0.07639,0.15527,104
6528,Industrials & materials,2017-02-24,0.79458,-0.05811,-0.10840,-0.00783,0.11686,0.07726,0.15645,104
6529,Industrials & materials,2017-03-03,0.79666,-0.06036,-0.11121,-0.00952,0.11723,0.07746,0.15700,104
6530,Industrials & materials,2017-03-10,0.78553,-0.05106,-0.10336,0.00123,0.11827,0.07648,0.16006,104
6531,Industrials & materials,2017-03-17,0.77804,-0.05063,-0.10281,0.00155,0.11656,0.07521,0.15791,104
6532,Industrials & materials,2017-03-24,0.78704,-0.05329,-0.10561,-0.00096,0.11777,0.07640,0.15915,104
6533,Industrials & materials,2017-03-31,0.77989,-0.05036,-0.10299,0.00227,0.11638,0.07419,0.15857,104
6534,Industrials & materials,2017-04-07,0.80392,-0.05325,-0.10805,0.00155,0.11554,0.07292,0.15816,104
6535,Industrials & materials,2017-04-14,0.80294,-0.05172,-0.10948,0.00605,0.12663,0.08266,0.17060,104
6536,Industrials & materials,2017-04-21,0.80270,-0.04841,-0.10601,0.00919,0.13191,0.08844,0.17538,104
6537,Industrials & materials,2017-04-28,0.78731,-0.04327,-0.10103,0.01449,0.13566,0.09237,0.17895,104
6538,Industrials & materials,2017-05-05,0.77582,-0.03639,-0.09669,0.02392,0.13628,0.09133,0.18122,104
6539,Industrials & materials,2017-05-12,0.77546,-0.03653,-0.09648,0.02341,0.13672,0.09227,0.18118,104
6540,Industrials & materials,2017-05-19,0.77443,-0.03493,-0.09472,0.02487,0.13603,0.09145,0.18060,104
